queryID, query, similarity, totalcount
6218,""pericardial disease" "substance abuse" -is:retweet -is:quote -is:reply",0.47365487250987554,0
6219,""pericardial disease" "drug abuse" -is:retweet -is:quote -is:reply",0.4222762737239146,0
6220,""pericardial disease" "life style" -is:retweet -is:quote -is:reply",0.31700134243483263,0
6221,""pericardial disease" "modus vivendi" -is:retweet -is:quote -is:reply",0.06410390897801624,0
6222,""pericardial disease" "solid food" -is:retweet -is:quote -is:reply",0.23046006573730662,0
6223,""pericardial disease" "food for thought" -is:retweet -is:quote -is:reply",0.3384119277257909,0
6224,""pericardial disease" "intellectual nourishment" -is:retweet -is:quote -is:reply",0.4499890597058368,0
6225,""pericardial disease" "healthy food" -is:retweet -is:quote -is:reply",0.33929937299849355,0
6226,""pericardial disease" "economical resources" -is:retweet -is:quote -is:reply",0.4043609369556707,0
6227,""pericardial disease" "physical exercise" -is:retweet -is:quote -is:reply",0.5212863514635931,0
6228,""pericardial disease" "physical exertion" -is:retweet -is:quote -is:reply",0.5663820330477733,0
6229,""pericardial disease" "sleep quality" -is:retweet -is:quote -is:reply",0.39496399533935367,0
6230,""pericardial disease" "sexual education" -is:retweet -is:quote -is:reply",0.3791789391652458,0
6231,""pericardial disease" "bodily process" -is:retweet -is:quote -is:reply",0.4770672942490972,0
6232,""pericardial disease" "body process" -is:retweet -is:quote -is:reply",0.4811629231614223,0
6233,""pericardial disease" "bodily function" -is:retweet -is:quote -is:reply",0.5228100737043544,0
6234,""pericardial disease" "natural process" -is:retweet -is:quote -is:reply",0.47942571784242566,0
6235,""pericardial disease" "natural action" -is:retweet -is:quote -is:reply",0.47246927111084375,0
6236,""pericardial disease" "computing machine" -is:retweet -is:quote -is:reply",0.3324500952482408,0
6237,""pericardial disease" "computing device" -is:retweet -is:quote -is:reply",0.37963554117114406,0
6238,""pericardial disease" "data processor" -is:retweet -is:quote -is:reply",0.32666261495633153,0
6239,""pericardial disease" "electronic computer" -is:retweet -is:quote -is:reply",0.3107772872653396,0
6240,""pericardial disease" "information processing system" -is:retweet -is:quote -is:reply",0.45389198206393705,0
6241,""pericardial disease" "tv set" -is:retweet -is:quote -is:reply",0.01993169668678634,0
6242,""pericardial disease" "children" -is:retweet -is:quote -is:reply",0.38286294122542447,0
6243,""pericardial disease" "child" -is:retweet -is:quote -is:reply",0.34238175503354096,0
6244,""pericardial disease" "kid" -is:retweet -is:quote -is:reply",0,0
6245,""pericardial disease" "youngster" -is:retweet -is:quote -is:reply",0.22932360948915562,0
6246,""pericardial disease" "minor" -is:retweet -is:quote -is:reply",0.2491828570528697,0
6247,""pericardial disease" "baby" -is:retweet -is:quote -is:reply",0.15011526716514995,0
6248,""pericardial disease" "fitness" -is:retweet -is:quote -is:reply",0.32200197313877793,0
6249,""pericardial disease" "physical fitness" -is:retweet -is:quote -is:reply",0.4618659466143339,0
6250,""pericardial disease" "seaworthiness" -is:retweet -is:quote -is:reply",0.379343576888938,0
6251,""peripheral vascular disease" "substance abuse" -is:retweet -is:quote -is:reply",0.44727134950256064,0
6252,""peripheral vascular disease" "drug abuse" -is:retweet -is:quote -is:reply",0.3931263058450088,0
6253,""peripheral vascular disease" "life style" -is:retweet -is:quote -is:reply",0.33824392607515297,0
6254,""peripheral vascular disease" "modus vivendi" -is:retweet -is:quote -is:reply",0.11015631956647286,0
6255,""peripheral vascular disease" "solid food" -is:retweet -is:quote -is:reply",0.30531846824630604,0
6256,""peripheral vascular disease" "food for thought" -is:retweet -is:quote -is:reply",0.4056159845362435,0
6257,""peripheral vascular disease" "intellectual nourishment" -is:retweet -is:quote -is:reply",0.5161728334675011,0
6258,""peripheral vascular disease" "healthy food" -is:retweet -is:quote -is:reply",0.376241640970351,0
6259,""peripheral vascular disease" "economical resources" -is:retweet -is:quote -is:reply",0.4846701703507269,0
6260,""peripheral vascular disease" "physical exercise" -is:retweet -is:quote -is:reply",0.6016179210812981,0
6261,""peripheral vascular disease" "physical exertion" -is:retweet -is:quote -is:reply",0.6546260526545509,0
6262,""peripheral vascular disease" "sleep quality" -is:retweet -is:quote -is:reply",0.44874085935707947,0
6263,""peripheral vascular disease" "sexual education" -is:retweet -is:quote -is:reply",0.42922197800236894,0
6264,""peripheral vascular disease" "bodily process" -is:retweet -is:quote -is:reply",0.527809938193134,0
6265,""peripheral vascular disease" "body process" -is:retweet -is:quote -is:reply",0.5284070010183787,0
6266,""peripheral vascular disease" "bodily function" -is:retweet -is:quote -is:reply",0.6282256272836838,0
6267,""peripheral vascular disease" "natural process" -is:retweet -is:quote -is:reply",0.5483957950714987,0
6268,""peripheral vascular disease" "natural action" -is:retweet -is:quote -is:reply",0.5472598324751641,0
6269,""peripheral vascular disease" "computing machine" -is:retweet -is:quote -is:reply",0.46188591686300834,0
6270,""peripheral vascular disease" "computing device" -is:retweet -is:quote -is:reply",0.5215157088040959,0
6271,""peripheral vascular disease" "data processor" -is:retweet -is:quote -is:reply",0.4133822620134111,0
6272,""peripheral vascular disease" "electronic computer" -is:retweet -is:quote -is:reply",0.46447103858253097,0
6273,""peripheral vascular disease" "information processing system" -is:retweet -is:quote -is:reply",0.5675457812080009,0
6274,""peripheral vascular disease" "tv set" -is:retweet -is:quote -is:reply",0.07732430024732678,0
6275,""peripheral vascular disease" "children" -is:retweet -is:quote -is:reply",0.3689941648453614,0
6276,""peripheral vascular disease" "child" -is:retweet -is:quote -is:reply",0.3068732397264769,0
6277,""peripheral vascular disease" "kid" -is:retweet -is:quote -is:reply",0,0
6278,""peripheral vascular disease" "youngster" -is:retweet -is:quote -is:reply",0.23655951725805813,0
6279,""peripheral vascular disease" "minor" -is:retweet -is:quote -is:reply",0.3029824567691515,0
6280,""peripheral vascular disease" "baby" -is:retweet -is:quote -is:reply",0.09851329762090631,0
6281,""peripheral vascular disease" "fitness" -is:retweet -is:quote -is:reply",0.3977924571325123,0
6282,""peripheral vascular disease" "physical fitness" -is:retweet -is:quote -is:reply",0.5632077647049257,0
6283,""peripheral vascular disease" "seaworthiness" -is:retweet -is:quote -is:reply",0.4263063506008254,0
6284,""rheumatic heart disease" "substance abuse" -is:retweet -is:quote -is:reply",0.4647280561060903,0
6285,""rheumatic heart disease" "drug abuse" -is:retweet -is:quote -is:reply",0.40738432685027737,0
6286,""rheumatic heart disease" "life style" -is:retweet -is:quote -is:reply",0.40796674333669336,0
6287,""rheumatic heart disease" "modus vivendi" -is:retweet -is:quote -is:reply",0.03230216574097148,0
6288,""rheumatic heart disease" "solid food" -is:retweet -is:quote -is:reply",0.26971490680141447,0
6289,""rheumatic heart disease" "food for thought" -is:retweet -is:quote -is:reply",0.3689121155265243,0
6290,""rheumatic heart disease" "intellectual nourishment" -is:retweet -is:quote -is:reply",0.5008328648601281,0
6291,""rheumatic heart disease" "healthy food" -is:retweet -is:quote -is:reply",0.355859451670462,0
6292,""rheumatic heart disease" "economical resources" -is:retweet -is:quote -is:reply",0.3888288570412246,0
6293,""rheumatic heart disease" "physical exercise" -is:retweet -is:quote -is:reply",0.5132589630522072,0
6294,""rheumatic heart disease" "physical exertion" -is:retweet -is:quote -is:reply",0.5511838822147589,0
6295,""rheumatic heart disease" "sleep quality" -is:retweet -is:quote -is:reply",0.43703031402028875,0
6296,""rheumatic heart disease" "sexual education" -is:retweet -is:quote -is:reply",0.3864282952156704,0
6297,""rheumatic heart disease" "bodily process" -is:retweet -is:quote -is:reply",0.4494309341486978,0
6298,""rheumatic heart disease" "body process" -is:retweet -is:quote -is:reply",0.5092155508820675,0
6299,""rheumatic heart disease" "bodily function" -is:retweet -is:quote -is:reply",0.4908923694825934,0
6300,""rheumatic heart disease" "natural process" -is:retweet -is:quote -is:reply",0.468733661502437,0
6301,""rheumatic heart disease" "natural action" -is:retweet -is:quote -is:reply",0.47935631582150956,0
6302,""rheumatic heart disease" "computing machine" -is:retweet -is:quote -is:reply",0.3454991153538862,0
6303,""rheumatic heart disease" "computing device" -is:retweet -is:quote -is:reply",0.37145671038444505,0
6304,""rheumatic heart disease" "data processor" -is:retweet -is:quote -is:reply",0.26899093882333386,0
6305,""rheumatic heart disease" "electronic computer" -is:retweet -is:quote -is:reply",0.31669461597441223,0
6306,""rheumatic heart disease" "information processing system" -is:retweet -is:quote -is:reply",0.41158776395698493,0
6307,""rheumatic heart disease" "tv set" -is:retweet -is:quote -is:reply",0.017212629940978746,0
6308,""rheumatic heart disease" "children" -is:retweet -is:quote -is:reply",0.410241395086056,29
6309,""rheumatic heart disease" "child" -is:retweet -is:quote -is:reply",0.3872258890787986,2
6310,""rheumatic heart disease" "kid" -is:retweet -is:quote -is:reply",0.0777711841559457,0
6311,""rheumatic heart disease" "youngster" -is:retweet -is:quote -is:reply",0.31566123195810586,0
6312,""rheumatic heart disease" "minor" -is:retweet -is:quote -is:reply",0.23426172077163615,0
6313,""rheumatic heart disease" "baby" -is:retweet -is:quote -is:reply",0.22279665382018107,0
6314,""rheumatic heart disease" "fitness" -is:retweet -is:quote -is:reply",0.3564796318945284,0
6315,""rheumatic heart disease" "physical fitness" -is:retweet -is:quote -is:reply",0.4802726438521054,0
6316,""rheumatic heart disease" "seaworthiness" -is:retweet -is:quote -is:reply",0.4291723123943965,0
6317,""stroke" "substance abuse" -is:retweet -is:quote -is:reply",0.2525196486254766,2
6318,""stroke" "drug abuse" -is:retweet -is:quote -is:reply",0.2097368089289472,4
6319,""stroke" "life style" -is:retweet -is:quote -is:reply",0.31425297532928465,71
6320,""stroke" "modus vivendi" -is:retweet -is:quote -is:reply",0,0
6321,""stroke" "solid food" -is:retweet -is:quote -is:reply",0.06056422524508107,0
6322,""stroke" "food for thought" -is:retweet -is:quote -is:reply",0.09830046366145087,6
6323,""stroke" "intellectual nourishment" -is:retweet -is:quote -is:reply",0.20499055592608312,0
6324,""stroke" "healthy food" -is:retweet -is:quote -is:reply",0.0559016103057496,10
6325,""stroke" "economical resources" -is:retweet -is:quote -is:reply",0.16491959603420747,0
6326,""stroke" "physical exercise" -is:retweet -is:quote -is:reply",0.34454528711858157,6
6327,""stroke" "physical exertion" -is:retweet -is:quote -is:reply",0.36936066374965953,2
6328,""stroke" "sleep quality" -is:retweet -is:quote -is:reply",0.2904724774855512,6
6329,""stroke" "sexual education" -is:retweet -is:quote -is:reply",0.18206940554856713,0
6330,""stroke" "bodily process" -is:retweet -is:quote -is:reply",0.2938065715042161,0
6331,""stroke" "body process" -is:retweet -is:quote -is:reply",0.3587732158797249,0
6332,""stroke" "bodily function" -is:retweet -is:quote -is:reply",0.3369556710003487,0
6333,""stroke" "natural process" -is:retweet -is:quote -is:reply",0.26009038940561097,0
6334,""stroke" "natural action" -is:retweet -is:quote -is:reply",0.2728371576835143,0
6335,""stroke" "computing machine" -is:retweet -is:quote -is:reply",0.2875030531498881,0
6336,""stroke" "computing device" -is:retweet -is:quote -is:reply",0.2886627814098328,0
6337,""stroke" "data processor" -is:retweet -is:quote -is:reply",0.1495467976866886,0
6338,""stroke" "electronic computer" -is:retweet -is:quote -is:reply",0.20663833899172704,0
6339,""stroke" "information processing system" -is:retweet -is:quote -is:reply",0.19062298182013176,0
6340,""stroke" "tv set" -is:retweet -is:quote -is:reply",0.0025788486077706566,0
6341,""stroke" "children" -is:retweet -is:quote -is:reply",0.25543445971222445,379
6342,""stroke" "child" -is:retweet -is:quote -is:reply",0.2523689437911459,206
6343,""stroke" "kid" -is:retweet -is:quote -is:reply",0.08853746555452731,115
6344,""stroke" "youngster" -is:retweet -is:quote -is:reply",0.25685296130621404,44
6345,""stroke" "minor" -is:retweet -is:quote -is:reply",0.25351946883015347,178
6346,""stroke" "baby" -is:retweet -is:quote -is:reply",0.16629817265718919,459
6347,""stroke" "fitness" -is:retweet -is:quote -is:reply",0.2163805844909296,717
6348,""stroke" "physical fitness" -is:retweet -is:quote -is:reply",0.2886922367110628,1
6349,""stroke" "seaworthiness" -is:retweet -is:quote -is:reply",0.2297427971853209,0
6350,""vascular disease" "substance abuse" -is:retweet -is:quote -is:reply",0.4466480390158515,0
6351,""vascular disease" "drug abuse" -is:retweet -is:quote -is:reply",0.4046637119499527,0
6352,""vascular disease" "life style" -is:retweet -is:quote -is:reply",0.31877215087084926,0
6353,""vascular disease" "modus vivendi" -is:retweet -is:quote -is:reply",0.074717638478901,0
6354,""vascular disease" "solid food" -is:retweet -is:quote -is:reply",0.2812522823863583,0
6355,""vascular disease" "food for thought" -is:retweet -is:quote -is:reply",0.3692209602928972,0
6356,""vascular disease" "intellectual nourishment" -is:retweet -is:quote -is:reply",0.4746987429731822,0
6357,""vascular disease" "healthy food" -is:retweet -is:quote -is:reply",0.382390868179073,0
6358,""vascular disease" "economical resources" -is:retweet -is:quote -is:reply",0.4496331306764565,0
6359,""vascular disease" "physical exercise" -is:retweet -is:quote -is:reply",0.5633672501486249,0
6360,""vascular disease" "physical exertion" -is:retweet -is:quote -is:reply",0.6037972575226077,0
6361,""vascular disease" "sleep quality" -is:retweet -is:quote -is:reply",0.42829020843790666,0
6362,""vascular disease" "sexual education" -is:retweet -is:quote -is:reply",0.411238221580153,0
6363,""vascular disease" "bodily process" -is:retweet -is:quote -is:reply",0.48326162303729,0
6364,""vascular disease" "body process" -is:retweet -is:quote -is:reply",0.4864379162157005,0
6365,""vascular disease" "bodily function" -is:retweet -is:quote -is:reply",0.5675358199679797,0
6366,""vascular disease" "natural process" -is:retweet -is:quote -is:reply",0.5205985744600242,0
6367,""vascular disease" "natural action" -is:retweet -is:quote -is:reply",0.5143158739674567,0
6368,""vascular disease" "computing machine" -is:retweet -is:quote -is:reply",0.3891160142823239,0
6369,""vascular disease" "computing device" -is:retweet -is:quote -is:reply",0.44272397318580514,0
6370,""vascular disease" "data processor" -is:retweet -is:quote -is:reply",0.36487958042972735,0
6371,""vascular disease" "electronic computer" -is:retweet -is:quote -is:reply",0.38300845895309193,0
6372,""vascular disease" "information processing system" -is:retweet -is:quote -is:reply",0.5033029645311325,0
6373,""vascular disease" "tv set" -is:retweet -is:quote -is:reply",0.03993499808701521,0
6374,""vascular disease" "children" -is:retweet -is:quote -is:reply",0.367664608145772,5
6375,""vascular disease" "child" -is:retweet -is:quote -is:reply",0.3137865816620041,0
6376,""vascular disease" "kid" -is:retweet -is:quote -is:reply",0,0
6377,""vascular disease" "youngster" -is:retweet -is:quote -is:reply",0.23352599099256746,0
6378,""vascular disease" "minor" -is:retweet -is:quote -is:reply",0.25459372222445903,0
6379,""vascular disease" "baby" -is:retweet -is:quote -is:reply",0.11665990706815406,0
6380,""vascular disease" "fitness" -is:retweet -is:quote -is:reply",0.38665611501957003,0
6381,""vascular disease" "physical fitness" -is:retweet -is:quote -is:reply",0.5352533488224318,0
6382,""vascular disease" "seaworthiness" -is:retweet -is:quote -is:reply",0.39765616864470493,0
6383,""heart attack" "substance abuse" -is:retweet -is:quote -is:reply",0.3734154868362523,1
6384,""heart attack" "drug abuse" -is:retweet -is:quote -is:reply",0.2998626586418782,3
6385,""heart attack" "life style" -is:retweet -is:quote -is:reply",0.3567124802134643,64
6386,""heart attack" "modus vivendi" -is:retweet -is:quote -is:reply",0.07842376568635143,0
6387,""heart attack" "solid food" -is:retweet -is:quote -is:reply",0.17873887771157793,0
6388,""heart attack" "food for thought" -is:retweet -is:quote -is:reply",0.2688768762704464,2
6389,""heart attack" "intellectual nourishment" -is:retweet -is:quote -is:reply",0.4011942454504821,0
6390,""heart attack" "healthy food" -is:retweet -is:quote -is:reply",0.19024474259537924,5
6391,""heart attack" "economical resources" -is:retweet -is:quote -is:reply",0.23984567792650394,0
6392,""heart attack" "physical exercise" -is:retweet -is:quote -is:reply",0.36413060730954533,2
6393,""heart attack" "physical exertion" -is:retweet -is:quote -is:reply",0.4147087084763553,3
6394,""heart attack" "sleep quality" -is:retweet -is:quote -is:reply",0.26804791871518213,1
6395,""heart attack" "sexual education" -is:retweet -is:quote -is:reply",0.25620273485911493,0
6396,""heart attack" "bodily process" -is:retweet -is:quote -is:reply",0.3362279654679907,0
6397,""heart attack" "body process" -is:retweet -is:quote -is:reply",0.42848180294563487,0
6398,""heart attack" "bodily function" -is:retweet -is:quote -is:reply",0.364246815151642,0
6399,""heart attack" "natural process" -is:retweet -is:quote -is:reply",0.3003115070349532,0
6400,""heart attack" "natural action" -is:retweet -is:quote -is:reply",0.41324333377778477,0
6401,""heart attack" "computing machine" -is:retweet -is:quote -is:reply",0.28440055873362724,0
6402,""heart attack" "computing device" -is:retweet -is:quote -is:reply",0.3005043703672124,0
6403,""heart attack" "data processor" -is:retweet -is:quote -is:reply",0.14483536946535977,0
6404,""heart attack" "electronic computer" -is:retweet -is:quote -is:reply",0.216704345793397,0
6405,""heart attack" "information processing system" -is:retweet -is:quote -is:reply",0.2707562660191401,0
6406,""heart attack" "tv set" -is:retweet -is:quote -is:reply",0.03329287138439308,0
6407,""heart attack" "children" -is:retweet -is:quote -is:reply",0.2794958951465151,140
6408,""heart attack" "child" -is:retweet -is:quote -is:reply",0.31141762930984374,140
6409,""heart attack" "kid" -is:retweet -is:quote -is:reply",0.10198704517715171,135
6410,""heart attack" "youngster" -is:retweet -is:quote -is:reply",0.31816436718720986,1
6411,""heart attack" "minor" -is:retweet -is:quote -is:reply",0.14469178124658472,149
6412,""heart attack" "baby" -is:retweet -is:quote -is:reply",0.18893338062293089,340
6413,""heart attack" "fitness" -is:retweet -is:quote -is:reply",0.22853426600887955,94
6414,""heart attack" "physical fitness" -is:retweet -is:quote -is:reply",0.30821226628838544,4
6415,""heart attack" "seaworthiness" -is:retweet -is:quote -is:reply",0.3244415750297677,0
6416,""unstable angina" "substance abuse" -is:retweet -is:quote -is:reply",0.42696873449448847,0
6417,""unstable angina" "drug abuse" -is:retweet -is:quote -is:reply",0.31640308536139633,0
6418,""unstable angina" "life style" -is:retweet -is:quote -is:reply",0.29210183295850844,0
6419,""unstable angina" "modus vivendi" -is:retweet -is:quote -is:reply",0.1131115066551607,0
6420,""unstable angina" "solid food" -is:retweet -is:quote -is:reply",0.3279272584391051,0
6421,""unstable angina" "food for thought" -is:retweet -is:quote -is:reply",0.3408278459474584,0
6422,""unstable angina" "intellectual nourishment" -is:retweet -is:quote -is:reply",0.4047520044752808,0
6423,""unstable angina" "healthy food" -is:retweet -is:quote -is:reply",0.27628322697275465,0
6424,""unstable angina" "economical resources" -is:retweet -is:quote -is:reply",0.43569333297666824,0
6425,""unstable angina" "physical exercise" -is:retweet -is:quote -is:reply",0.49279812812598084,0
6426,""unstable angina" "physical exertion" -is:retweet -is:quote -is:reply",0.5752151478073882,0
6427,""unstable angina" "sleep quality" -is:retweet -is:quote -is:reply",0.391472339807404,0
6428,""unstable angina" "sexual education" -is:retweet -is:quote -is:reply",0.31179822581283223,0
6429,""unstable angina" "bodily process" -is:retweet -is:quote -is:reply",0.41185371085457295,0
6430,""unstable angina" "body process" -is:retweet -is:quote -is:reply",0.43663167092339533,0
6431,""unstable angina" "bodily function" -is:retweet -is:quote -is:reply",0.5060320534285001,0
6432,""unstable angina" "natural process" -is:retweet -is:quote -is:reply",0.4587909903559053,0
6433,""unstable angina" "natural action" -is:retweet -is:quote -is:reply",0.48592951331709455,0
6434,""unstable angina" "computing machine" -is:retweet -is:quote -is:reply",0.4498892215866981,0
6435,""unstable angina" "computing device" -is:retweet -is:quote -is:reply",0.46916875068384895,0
6436,""unstable angina" "data processor" -is:retweet -is:quote -is:reply",0.3167126410975399,0
6437,""unstable angina" "electronic computer" -is:retweet -is:quote -is:reply",0.39245833089152365,0
6438,""unstable angina" "information processing system" -is:retweet -is:quote -is:reply",0.4473205247239787,0
6439,""unstable angina" "tv set" -is:retweet -is:quote -is:reply",0.09109424400271775,0
6440,""unstable angina" "children" -is:retweet -is:quote -is:reply",0.27363190616466604,0
6441,""unstable angina" "child" -is:retweet -is:quote -is:reply",0.24887741151826306,0
6442,""unstable angina" "kid" -is:retweet -is:quote -is:reply",0,0
6443,""unstable angina" "youngster" -is:retweet -is:quote -is:reply",0.22395436348736839,0
6444,""unstable angina" "minor" -is:retweet -is:quote -is:reply",0.32682600338076695,0
6445,""unstable angina" "baby" -is:retweet -is:quote -is:reply",0.12187474399497042,0
6446,""unstable angina" "fitness" -is:retweet -is:quote -is:reply",0.248320563752325,0
6447,""unstable angina" "physical fitness" -is:retweet -is:quote -is:reply",0.42967023241818963,0
6448,""unstable angina" "seaworthiness" -is:retweet -is:quote -is:reply",0.40526021006922247,0
6449,""high blood pressure" "substance abuse" -is:retweet -is:quote -is:reply",0.39554613393388866,0
6450,""high blood pressure" "drug abuse" -is:retweet -is:quote -is:reply",0.2936572376412081,0
6451,""high blood pressure" "life style" -is:retweet -is:quote -is:reply",0.3408308291096463,27
6452,""high blood pressure" "modus vivendi" -is:retweet -is:quote -is:reply",0.06268626760537994,0
6453,""high blood pressure" "solid food" -is:retweet -is:quote -is:reply",0.46857207883592417,0
6454,""high blood pressure" "food for thought" -is:retweet -is:quote -is:reply",0.43499629492613145,1
6455,""high blood pressure" "intellectual nourishment" -is:retweet -is:quote -is:reply",0.4287610794445102,0
6456,""high blood pressure" "healthy food" -is:retweet -is:quote -is:reply",0.4236731681550058,3
6457,""high blood pressure" "economical resources" -is:retweet -is:quote -is:reply",0.47891795913518576,0
6458,""high blood pressure" "physical exercise" -is:retweet -is:quote -is:reply",0.47114481340203296,0
6459,""high blood pressure" "physical exertion" -is:retweet -is:quote -is:reply",0.5608691396007771,0
6460,""high blood pressure" "sleep quality" -is:retweet -is:quote -is:reply",0.47977114017093425,2
6461,""high blood pressure" "sexual education" -is:retweet -is:quote -is:reply",0.3334453910383067,0
6462,""high blood pressure" "bodily process" -is:retweet -is:quote -is:reply",0.4700673831126109,0
6463,""high blood pressure" "body process" -is:retweet -is:quote -is:reply",0.538620995159806,0
6464,""high blood pressure" "bodily function" -is:retweet -is:quote -is:reply",0.4991937639754085,0
6465,""high blood pressure" "natural process" -is:retweet -is:quote -is:reply",0.5100633949690532,0
6466,""high blood pressure" "natural action" -is:retweet -is:quote -is:reply",0.4925963788518654,0
6467,""high blood pressure" "computing machine" -is:retweet -is:quote -is:reply",0.46626279829270595,0
6468,""high blood pressure" "computing device" -is:retweet -is:quote -is:reply",0.46213156043652065,0
6469,""high blood pressure" "data processor" -is:retweet -is:quote -is:reply",0.3685660376601201,0
6470,""high blood pressure" "electronic computer" -is:retweet -is:quote -is:reply",0.3726501827680572,0
6471,""high blood pressure" "information processing system" -is:retweet -is:quote -is:reply",0.5051985503728582,0
6472,""high blood pressure" "tv set" -is:retweet -is:quote -is:reply",0.05623934727321838,0
6473,""high blood pressure" "children" -is:retweet -is:quote -is:reply",0.2861275955983578,30
6474,""high blood pressure" "child" -is:retweet -is:quote -is:reply",0.2358009392606998,41
6475,""high blood pressure" "kid" -is:retweet -is:quote -is:reply",0,1
6476,""high blood pressure" "youngster" -is:retweet -is:quote -is:reply",0.24401142610412635,0
6477,""high blood pressure" "minor" -is:retweet -is:quote -is:reply",0.22958794210666222,5
6478,""high blood pressure" "baby" -is:retweet -is:quote -is:reply",0.13207724776336638,38
6479,""high blood pressure" "fitness" -is:retweet -is:quote -is:reply",0.3274609062975256,121
6480,""high blood pressure" "physical fitness" -is:retweet -is:quote -is:reply",0.4496550467170543,0
6481,""high blood pressure" "seaworthiness" -is:retweet -is:quote -is:reply",0.4209366324036341,0
6482,""children" "substance abuse" -is:retweet -is:quote -is:reply",0.4338763571611962,109
6483,""children" "drug abuse" -is:retweet -is:quote -is:reply",0.3408878980705461,70
6484,""children" "life style" -is:retweet -is:quote -is:reply",0.3743102248638778,317
6485,""children" "modus vivendi" -is:retweet -is:quote -is:reply",0.10758937953221447,0
6486,""children" "solid food" -is:retweet -is:quote -is:reply",0.23280049721696147,10
6487,""children" "food for thought" -is:retweet -is:quote -is:reply",0.4111496549433817,65
6488,""children" "intellectual nourishment" -is:retweet -is:quote -is:reply",0.45576186237556393,0
6489,""children" "healthy food" -is:retweet -is:quote -is:reply",0.38887662093656866,216
6490,""children" "economical resources" -is:retweet -is:quote -is:reply",0.3709095560037451,0
6491,""children" "physical exercise" -is:retweet -is:quote -is:reply",0.41713658023827904,71
6492,""children" "physical exertion" -is:retweet -is:quote -is:reply",0.38642115151997286,9
6493,""children" "sleep quality" -is:retweet -is:quote -is:reply",0.33958422583518727,20
6494,""children" "sexual education" -is:retweet -is:quote -is:reply",0.5352421624074775,31
6495,""children" "bodily process" -is:retweet -is:quote -is:reply",0.28306962020739834,0
6496,""children" "body process" -is:retweet -is:quote -is:reply",0.2980606059271149,0
6497,""children" "bodily function" -is:retweet -is:quote -is:reply",0.2885783689798054,2
6498,""children" "natural process" -is:retweet -is:quote -is:reply",0.29994852862135646,4
6499,""children" "natural action" -is:retweet -is:quote -is:reply",0.3101449086048486,0
6500,""children" "computing machine" -is:retweet -is:quote -is:reply",0.21521599754640452,0
6501,""children" "computing device" -is:retweet -is:quote -is:reply",0.23743104959338773,0
6502,""children" "data processor" -is:retweet -is:quote -is:reply",0.14151379606427208,0
6503,""children" "electronic computer" -is:retweet -is:quote -is:reply",0.2090514806293729,0
6504,""children" "information processing system" -is:retweet -is:quote -is:reply",0.2707279558236261,0
6505,""children" "tv set" -is:retweet -is:quote -is:reply",0.036018490212259884,3
6506,""children" "malignant neoplastic disease" -is:retweet -is:quote -is:reply",0.3830294999579794,0
6507,""children" "fitness" -is:retweet -is:quote -is:reply",0.31042905447191266,973
6508,""children" "physical fitness" -is:retweet -is:quote -is:reply",0.41139426701647186,45
6509,""children" "seaworthiness" -is:retweet -is:quote -is:reply",0.2920465249682033,0
6510,""child" "substance abuse" -is:retweet -is:quote -is:reply",0.47645119505888917,88
6511,""child" "drug abuse" -is:retweet -is:quote -is:reply",0.40410754434616825,88
6512,""child" "life style" -is:retweet -is:quote -is:reply",0.3814853636107343,152
6513,""child" "modus vivendi" -is:retweet -is:quote -is:reply",0.0956533886603689,0
6514,""child" "solid food" -is:retweet -is:quote -is:reply",0.18328214476034332,33
6515,""child" "food for thought" -is:retweet -is:quote -is:reply",0.3206072704506942,26
6516,""child" "intellectual nourishment" -is:retweet -is:quote -is:reply",0.40146667245500167,0
6517,""child" "healthy food" -is:retweet -is:quote -is:reply",0.32501949078878706,110
6518,""child" "economical resources" -is:retweet -is:quote -is:reply",0.2644626389471877,0
6519,""child" "physical exercise" -is:retweet -is:quote -is:reply",0.4099331925283637,4
6520,""child" "physical exertion" -is:retweet -is:quote -is:reply",0.3874891991371939,0
6521,""child" "sleep quality" -is:retweet -is:quote -is:reply",0.3312310363439036,5
6522,""child" "sexual education" -is:retweet -is:quote -is:reply",0.514293216241196,12
6523,""child" "bodily process" -is:retweet -is:quote -is:reply",0.3623317453733326,0
6524,""child" "body process" -is:retweet -is:quote -is:reply",0.39900954598309896,0
6525,""child" "bodily function" -is:retweet -is:quote -is:reply",0.32324627124687466,0
6526,""child" "natural process" -is:retweet -is:quote -is:reply",0.3152986158798666,6
6527,""child" "natural action" -is:retweet -is:quote -is:reply",0.2815060351730948,0
6528,""child" "computing machine" -is:retweet -is:quote -is:reply",0.18323063868827735,0
6529,""child" "computing device" -is:retweet -is:quote -is:reply",0.24789227491144977,0
6530,""child" "data processor" -is:retweet -is:quote -is:reply",0.14766647668690727,0
6531,""child" "electronic computer" -is:retweet -is:quote -is:reply",0.18946374585467865,0
6532,""child" "information processing system" -is:retweet -is:quote -is:reply",0.2531797722713892,0
6533,""child" "tv set" -is:retweet -is:quote -is:reply",0,5
6534,""child" "malignant neoplastic disease" -is:retweet -is:quote -is:reply",0.36066543773658216,0
6535,""child" "fitness" -is:retweet -is:quote -is:reply",0.28016608889201333,692
6536,""child" "physical fitness" -is:retweet -is:quote -is:reply",0.3928557304503156,13
6537,""child" "seaworthiness" -is:retweet -is:quote -is:reply",0.2828436630655939,0
