queryID, query, similarity
3565,"""computing device"" ""children"" -is:retweet -is:quote -is:reply",0.23743104959338773
3566,"""computing device"" ""child"" -is:retweet -is:quote -is:reply",0.24789227491144977
3567,"""computing device"" ""kid"" -is:retweet -is:quote -is:reply",0
3568,"""computing device"" ""youngster"" -is:retweet -is:quote -is:reply",0.21009832714471469
3569,"""computing device"" ""minor"" -is:retweet -is:quote -is:reply",0.18508681929473852
3570,"""computing device"" ""baby"" -is:retweet -is:quote -is:reply",0.04911700628763085
3571,"""computing device"" ""girl"" -is:retweet -is:quote -is:reply",0
3572,"""computing device"" ""boy"" -is:retweet -is:quote -is:reply",0
3573,"""computing device"" ""baby"" -is:retweet -is:quote -is:reply",0.04911700628763085
3574,"""computing device"" ""teenager"" -is:retweet -is:quote -is:reply",0
3575,"""computing device"" ""infant"" -is:retweet -is:quote -is:reply",0.21021465759812571
3576,"""computing device"" ""adolescent"" -is:retweet -is:quote -is:reply",0.2415668123046055
3577,"""computing device"" ""juvenile"" -is:retweet -is:quote -is:reply",0.08016983007515287
3578,"""computing device"" ""kiddie"" -is:retweet -is:quote -is:reply",0
3579,"""computing device"" ""youth"" -is:retweet -is:quote -is:reply",0.15157275318298996
3580,"""computing device"" ""fitness"" -is:retweet -is:quote -is:reply",0.4169445849641989
3581,"""computing device"" ""physical fitness"" -is:retweet -is:quote -is:reply",0.5700475021404126
3582,"""information processing system"" ""smartphone"" -is:retweet -is:quote -is:reply",0.4170921718531056
3583,"""information processing system"" ""IPhone"" -is:retweet -is:quote -is:reply",0.24034135245780458
3584,"""information processing system"" ""Android"" -is:retweet -is:quote -is:reply",0.3041416267851499
3585,"""information processing system"" ""television"" -is:retweet -is:quote -is:reply",0.2963422874207695
3586,"""information processing system"" ""tv"" -is:retweet -is:quote -is:reply",0.0015708539108504657
3587,"""information processing system"" ""tv set"" -is:retweet -is:quote -is:reply",0.16649393703375914
3588,"""information processing system"" ""health"" -is:retweet -is:quote -is:reply",0.4733509815898246
3589,"""information processing system"" ""wellness"" -is:retweet -is:quote -is:reply",0.4697194908625358
3590,"""information processing system"" ""noncommunicable disease"" -is:retweet -is:quote -is:reply",0.5721353397829795
3591,"""information processing system"" ""NCD"" -is:retweet -is:quote -is:reply",0.13227041206007897
3592,"""information processing system"" ""chronic disease"" -is:retweet -is:quote -is:reply",0.4553342933623191
3593,"""information processing system"" ""disease"" -is:retweet -is:quote -is:reply",0.4229550607181208
3594,"""information processing system"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0.5096931678469454
3595,"""information processing system"" ""asthma"" -is:retweet -is:quote -is:reply",0.14328584064582453
3596,"""information processing system"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0.5459390025971814
3597,"""information processing system"" ""COPD"" -is:retweet -is:quote -is:reply",0.13873095042389724
3598,"""information processing system"" ""lung cancer"" -is:retweet -is:quote -is:reply",0.23924890543646973
3599,"""information processing system"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0.3118039890806984
3600,"""information processing system"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.12270141959221792
3601,"""information processing system"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.5337998049384217
3602,"""information processing system"" ""cancer"" -is:retweet -is:quote -is:reply",0.2414882914704445
3603,"""information processing system"" ""tumor"" -is:retweet -is:quote -is:reply",0.24504614456941157
3604,"""information processing system"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.1870265157780906
3605,"""information processing system"" ""melanoma"" -is:retweet -is:quote -is:reply",0.20587534616424633
3606,"""information processing system"" ""malignancy"" -is:retweet -is:quote -is:reply",0.3231146042273023
3607,"""information processing system"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.16152842823824054
3608,"""information processing system"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.4387874388917197
3609,"""information processing system"" ""diabetes"" -is:retweet -is:quote -is:reply",0.2756559080951223
3610,"""information processing system"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.46214043637087815
3611,"""information processing system"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.5150936388986823
3612,"""information processing system"" ""heart failure"" -is:retweet -is:quote -is:reply",0.3376315405725291
3613,"""information processing system"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.3733316684553194
3614,"""information processing system"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.3533598737567379
3615,"""information processing system"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.4289483941069349
3616,"""information processing system"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.45389198206393705
3617,"""information processing system"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.5675457812080009
3618,"""information processing system"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.41158776395698493
3619,"""information processing system"" ""stroke"" -is:retweet -is:quote -is:reply",0.19062298182013176
3620,"""information processing system"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.5033029645311325
3621,"""information processing system"" ""heart attack"" -is:retweet -is:quote -is:reply",0.2707562660191401
3622,"""information processing system"" ""unstable angina"" -is:retweet -is:quote -is:reply",0.4473205247239787
3623,"""information processing system"" ""high blood pressure"" -is:retweet -is:quote -is:reply",0.5051985503728582
3624,"""information processing system"" ""children"" -is:retweet -is:quote -is:reply",0.2707279558236261
3625,"""information processing system"" ""child"" -is:retweet -is:quote -is:reply",0.2531797722713892
3626,"""information processing system"" ""kid"" -is:retweet -is:quote -is:reply",0
3627,"""information processing system"" ""youngster"" -is:retweet -is:quote -is:reply",0.10571357421486266
3628,"""information processing system"" ""minor"" -is:retweet -is:quote -is:reply",0.20569368958226955
3629,"""information processing system"" ""baby"" -is:retweet -is:quote -is:reply",0
3630,"""information processing system"" ""girl"" -is:retweet -is:quote -is:reply",0
3631,"""information processing system"" ""boy"" -is:retweet -is:quote -is:reply",0
3632,"""information processing system"" ""baby"" -is:retweet -is:quote -is:reply",0
3633,"""information processing system"" ""teenager"" -is:retweet -is:quote -is:reply",0
3634,"""information processing system"" ""infant"" -is:retweet -is:quote -is:reply",0.20516769557876244
3635,"""information processing system"" ""adolescent"" -is:retweet -is:quote -is:reply",0.2523180083957567
3636,"""information processing system"" ""juvenile"" -is:retweet -is:quote -is:reply",0.154342019654637
3637,"""information processing system"" ""kiddie"" -is:retweet -is:quote -is:reply",0
3638,"""information processing system"" ""youth"" -is:retweet -is:quote -is:reply",0.18490865148371852
3639,"""information processing system"" ""fitness"" -is:retweet -is:quote -is:reply",0.37352594929093647
3640,"""information processing system"" ""physical fitness"" -is:retweet -is:quote -is:reply",0.5676343547767165
3641,"""smartphone"" ""television"" -is:retweet -is:quote -is:reply",0.2198506977518632
3642,"""smartphone"" ""tv"" -is:retweet -is:quote -is:reply",0.2983387156701825
3643,"""smartphone"" ""tv set"" -is:retweet -is:quote -is:reply",0.3728768414018156
3644,"""smartphone"" ""health"" -is:retweet -is:quote -is:reply",0.18515415147376157
3645,"""smartphone"" ""wellness"" -is:retweet -is:quote -is:reply",0.2783297921288612
3646,"""smartphone"" ""noncommunicable disease"" -is:retweet -is:quote -is:reply",0.23628400937828753
3647,"""smartphone"" ""NCD"" -is:retweet -is:quote -is:reply",0.07763265346830904
3648,"""smartphone"" ""chronic disease"" -is:retweet -is:quote -is:reply",0.18023080656482152
3649,"""smartphone"" ""disease"" -is:retweet -is:quote -is:reply",0.1436004946533408
3650,"""smartphone"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0.20171411359103747
3651,"""smartphone"" ""asthma"" -is:retweet -is:quote -is:reply",0.07909977546938317
3652,"""smartphone"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0.20583313423111252
3653,"""smartphone"" ""COPD"" -is:retweet -is:quote -is:reply",0.07232440032709293
3654,"""smartphone"" ""lung cancer"" -is:retweet -is:quote -is:reply",0.15463924040936208
3655,"""smartphone"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0.14212562788949232
3656,"""smartphone"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.20211667541667874
3657,"""smartphone"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.16450342110227825
3658,"""smartphone"" ""cancer"" -is:retweet -is:quote -is:reply",0.1548138320441521
3659,"""smartphone"" ""tumor"" -is:retweet -is:quote -is:reply",0.1987966691600949
3660,"""smartphone"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.1723210690741775
3661,"""smartphone"" ""melanoma"" -is:retweet -is:quote -is:reply",0.18523852376469907
3662,"""smartphone"" ""malignancy"" -is:retweet -is:quote -is:reply",0.2264899211043894
3663,"""smartphone"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.08772703074551422
3664,"""smartphone"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.21274453164469692
3665,"""smartphone"" ""diabetes"" -is:retweet -is:quote -is:reply",0.21949293248243515
3666,"""smartphone"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.2380907536640323
3667,"""smartphone"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.2062250968741025
3668,"""smartphone"" ""heart failure"" -is:retweet -is:quote -is:reply",0.1955250913903109
3669,"""smartphone"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.2140017749375352
3670,"""smartphone"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.2040142004402172
3671,"""smartphone"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.2371096837795679
3672,"""smartphone"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.1630136902152548
3673,"""smartphone"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.2632310832084481
3674,"""smartphone"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.18958996003464706
3675,"""smartphone"" ""stroke"" -is:retweet -is:quote -is:reply",0.13018281669483306
3676,"""smartphone"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.20285937773957072
3677,"""smartphone"" ""heart attack"" -is:retweet -is:quote -is:reply",0.16484246330916064
3678,"""smartphone"" ""unstable angina"" -is:retweet -is:quote -is:reply",0.21194240822636726
3679,"""smartphone"" ""high blood pressure"" -is:retweet -is:quote -is:reply",0.22669117247239806
3680,"""smartphone"" ""children"" -is:retweet -is:quote -is:reply",0.1183156683198061
3681,"""smartphone"" ""child"" -is:retweet -is:quote -is:reply",0.16294306413644027
3682,"""smartphone"" ""kid"" -is:retweet -is:quote -is:reply",0.08265391970359579
3683,"""smartphone"" ""youngster"" -is:retweet -is:quote -is:reply",0.2117208147275117
3684,"""smartphone"" ""minor"" -is:retweet -is:quote -is:reply",0.08079816569653284
3685,"""smartphone"" ""baby"" -is:retweet -is:quote -is:reply",0.17465293803768978
3686,"""smartphone"" ""girl"" -is:retweet -is:quote -is:reply",0.10978123572624932
3687,"""smartphone"" ""boy"" -is:retweet -is:quote -is:reply",0
3688,"""smartphone"" ""baby"" -is:retweet -is:quote -is:reply",0.17465293803768978
3689,"""smartphone"" ""teenager"" -is:retweet -is:quote -is:reply",0.06724904350119514
3690,"""smartphone"" ""infant"" -is:retweet -is:quote -is:reply",0.06528743324904902
3691,"""smartphone"" ""adolescent"" -is:retweet -is:quote -is:reply",0.11212944305766409
3692,"""smartphone"" ""juvenile"" -is:retweet -is:quote -is:reply",0.007985742548565012
3693,"""smartphone"" ""kiddie"" -is:retweet -is:quote -is:reply",0
3694,"""smartphone"" ""youth"" -is:retweet -is:quote -is:reply",0.0724304930619778
3695,"""smartphone"" ""fitness"" -is:retweet -is:quote -is:reply",0.3494798252453483
3696,"""smartphone"" ""physical fitness"" -is:retweet -is:quote -is:reply",0.349088616868906
3697,"""IPhone"" ""television"" -is:retweet -is:quote -is:reply",0.10783827917886846
3698,"""IPhone"" ""tv"" -is:retweet -is:quote -is:reply",0.2340655622961577
3699,"""IPhone"" ""tv set"" -is:retweet -is:quote -is:reply",0.2332239894776229
3700,"""IPhone"" ""health"" -is:retweet -is:quote -is:reply",0.06688923169438525
3701,"""IPhone"" ""wellness"" -is:retweet -is:quote -is:reply",0.1138317665902319
3702,"""IPhone"" ""noncommunicable disease"" -is:retweet -is:quote -is:reply",0.0926639549187013
3703,"""IPhone"" ""NCD"" -is:retweet -is:quote -is:reply",0.03747401824239324
3704,"""IPhone"" ""chronic disease"" -is:retweet -is:quote -is:reply",0.04833536518659099
3705,"""IPhone"" ""disease"" -is:retweet -is:quote -is:reply",0.031911429652227055
3706,"""IPhone"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0.06529494939352458
3707,"""IPhone"" ""asthma"" -is:retweet -is:quote -is:reply",0.006154811988388007
3708,"""IPhone"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0.06337979628912577
3709,"""IPhone"" ""COPD"" -is:retweet -is:quote -is:reply",0
3710,"""IPhone"" ""lung cancer"" -is:retweet -is:quote -is:reply",0.07803811035670598
3711,"""IPhone"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0.0529973701889212
3712,"""IPhone"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.0032515817998726494
3713,"""IPhone"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.062273921755009974
3714,"""IPhone"" ""cancer"" -is:retweet -is:quote -is:reply",0.08017639129985132
3715,"""IPhone"" ""tumor"" -is:retweet -is:quote -is:reply",0.14946203103514674
3716,"""IPhone"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.1521823364944481
3717,"""IPhone"" ""melanoma"" -is:retweet -is:quote -is:reply",0.11150434844274201
3718,"""IPhone"" ""malignancy"" -is:retweet -is:quote -is:reply",0.12324913315588733
3719,"""IPhone"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.11270655188466819
3720,"""IPhone"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.08917958604081588
3721,"""IPhone"" ""diabetes"" -is:retweet -is:quote -is:reply",0.10482585400638349
3722,"""IPhone"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.12611064749747108
3723,"""IPhone"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.0718461866441747
3724,"""IPhone"" ""heart failure"" -is:retweet -is:quote -is:reply",0.05578652797247556
3725,"""IPhone"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.05807345359993632
3726,"""IPhone"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.06407138555764273
3727,"""IPhone"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.09428393380418076
3728,"""IPhone"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.04008166302306672
3729,"""IPhone"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.12858636555816894
3730,"""IPhone"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.06346644953333488
3731,"""IPhone"" ""stroke"" -is:retweet -is:quote -is:reply",0.027796709340216635
3732,"""IPhone"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.09138614718035745
3733,"""IPhone"" ""heart attack"" -is:retweet -is:quote -is:reply",0.0586580874741259
3734,"""IPhone"" ""unstable angina"" -is:retweet -is:quote -is:reply",0.0803939295075962
3735,"""IPhone"" ""high blood pressure"" -is:retweet -is:quote -is:reply",0.03747715256311249
3736,"""IPhone"" ""children"" -is:retweet -is:quote -is:reply",0.0361300121824639
3737,"""IPhone"" ""child"" -is:retweet -is:quote -is:reply",0.057784984881535356
3738,"""IPhone"" ""kid"" -is:retweet -is:quote -is:reply",0.006761983554086974
3739,"""IPhone"" ""youngster"" -is:retweet -is:quote -is:reply",0.026524706053022908
3740,"""IPhone"" ""minor"" -is:retweet -is:quote -is:reply",0.06645279238184983
3741,"""IPhone"" ""baby"" -is:retweet -is:quote -is:reply",0.0295518074732395
3742,"""IPhone"" ""girl"" -is:retweet -is:quote -is:reply",0.059488973657133286
3743,"""IPhone"" ""boy"" -is:retweet -is:quote -is:reply",0
3744,"""IPhone"" ""baby"" -is:retweet -is:quote -is:reply",0.0295518074732395
3745,"""IPhone"" ""teenager"" -is:retweet -is:quote -is:reply",0.035846449926883704
3746,"""IPhone"" ""infant"" -is:retweet -is:quote -is:reply",0.00043377271012980405
3747,"""IPhone"" ""adolescent"" -is:retweet -is:quote -is:reply",0.051886942181334
3748,"""IPhone"" ""juvenile"" -is:retweet -is:quote -is:reply",0.024105712989970794
3749,"""IPhone"" ""kiddie"" -is:retweet -is:quote -is:reply",0
3750,"""IPhone"" ""youth"" -is:retweet -is:quote -is:reply",0.008958987660284629
3751,"""IPhone"" ""fitness"" -is:retweet -is:quote -is:reply",0.12639650997761065
3752,"""IPhone"" ""physical fitness"" -is:retweet -is:quote -is:reply",0.1395940510002838
3753,"""Android"" ""television"" -is:retweet -is:quote -is:reply",0.1426133321111965
3754,"""Android"" ""tv"" -is:retweet -is:quote -is:reply",0.19012082843724185
3755,"""Android"" ""tv set"" -is:retweet -is:quote -is:reply",0.22295779408650268
3756,"""Android"" ""health"" -is:retweet -is:quote -is:reply",0.03263960371174178
3757,"""Android"" ""wellness"" -is:retweet -is:quote -is:reply",0.12758463756387736
3758,"""Android"" ""noncommunicable disease"" -is:retweet -is:quote -is:reply",0.09930438340598674
3759,"""Android"" ""NCD"" -is:retweet -is:quote -is:reply",0.04255358448298527
3760,"""Android"" ""chronic disease"" -is:retweet -is:quote -is:reply",0.08721153530131162
3761,"""Android"" ""disease"" -is:retweet -is:quote -is:reply",0.037962314669797416
3762,"""Android"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0.11154588287057866
3763,"""Android"" ""asthma"" -is:retweet -is:quote -is:reply",0.05433013683479638
3764,"""Android"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0.12560764067422625
3765,"""Android"" ""COPD"" -is:retweet -is:quote -is:reply",0.036246684186430886
3766,"""Android"" ""lung cancer"" -is:retweet -is:quote -is:reply",0.07136867233430223
3767,"""Android"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0.09691594449800552
3768,"""Android"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.07192045237551388
3769,"""Android"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.07956808231243495
3770,"""Android"" ""cancer"" -is:retweet -is:quote -is:reply",0.06209654204878771
3771,"""Android"" ""tumor"" -is:retweet -is:quote -is:reply",0.14981939637943598
3772,"""Android"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.11749680177717335
3773,"""Android"" ""melanoma"" -is:retweet -is:quote -is:reply",0.12829087846077356
3774,"""Android"" ""malignancy"" -is:retweet -is:quote -is:reply",0.15612305945238392
3775,"""Android"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.08567249234200461
3776,"""Android"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.11231595945799104
3777,"""Android"" ""diabetes"" -is:retweet -is:quote -is:reply",0.10707645700325959
3778,"""Android"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.13776701256863003
3779,"""Android"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.10751083686323892
3780,"""Android"" ""heart failure"" -is:retweet -is:quote -is:reply",0.043269240732576895
3781,"""Android"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.08044184641501226
3782,"""Android"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.13583029178874043
3783,"""Android"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.06887812307847406
3784,"""Android"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.07724166184149385
3785,"""Android"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.1708533768508013
3786,"""Android"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.0557537578967946
3787,"""Android"" ""stroke"" -is:retweet -is:quote -is:reply",0.010781456525127025
3788,"""Android"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.12361405855931028
3789,"""Android"" ""heart attack"" -is:retweet -is:quote -is:reply",0.041117842292762975
3790,"""Android"" ""unstable angina"" -is:retweet -is:quote -is:reply",0.16316123868677926
3791,"""Android"" ""high blood pressure"" -is:retweet -is:quote -is:reply",0.05966113605918412
3792,"""Android"" ""children"" -is:retweet -is:quote -is:reply",0.030203352759199244
3793,"""Android"" ""child"" -is:retweet -is:quote -is:reply",0.019871742692476872
3794,"""Android"" ""kid"" -is:retweet -is:quote -is:reply",0
3795,"""Android"" ""youngster"" -is:retweet -is:quote -is:reply",0.07272853109871005
3796,"""Android"" ""minor"" -is:retweet -is:quote -is:reply",0.09919494064954824
3797,"""Android"" ""baby"" -is:retweet -is:quote -is:reply",0
3798,"""Android"" ""girl"" -is:retweet -is:quote -is:reply",0
3799,"""Android"" ""boy"" -is:retweet -is:quote -is:reply",0
3800,"""Android"" ""baby"" -is:retweet -is:quote -is:reply",0
3801,"""Android"" ""teenager"" -is:retweet -is:quote -is:reply",0
3802,"""Android"" ""infant"" -is:retweet -is:quote -is:reply",0
3803,"""Android"" ""adolescent"" -is:retweet -is:quote -is:reply",0.041622459699041464
3804,"""Android"" ""juvenile"" -is:retweet -is:quote -is:reply",0.01471940209755869
3805,"""Android"" ""kiddie"" -is:retweet -is:quote -is:reply",0
3806,"""Android"" ""youth"" -is:retweet -is:quote -is:reply",0.008709498237524748
3807,"""Android"" ""fitness"" -is:retweet -is:quote -is:reply",0.1968127645155547
3808,"""Android"" ""physical fitness"" -is:retweet -is:quote -is:reply",0.19184167327848933
3809,"""television"" ""health"" -is:retweet -is:quote -is:reply",0.18839735316020365
3810,"""television"" ""wellness"" -is:retweet -is:quote -is:reply",0.2213029761850632
3811,"""television"" ""noncommunicable disease"" -is:retweet -is:quote -is:reply",0.22704719930428702
3812,"""television"" ""NCD"" -is:retweet -is:quote -is:reply",0.08509915931523937
3813,"""television"" ""chronic disease"" -is:retweet -is:quote -is:reply",0.19040311058916046
3814,"""television"" ""disease"" -is:retweet -is:quote -is:reply",0.14039521707479374
3815,"""television"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0.2078259526329285
3816,"""television"" ""asthma"" -is:retweet -is:quote -is:reply",0.03097015840005869
3817,"""television"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0.19906207553410643
3818,"""television"" ""COPD"" -is:retweet -is:quote -is:reply",0
3819,"""television"" ""lung cancer"" -is:retweet -is:quote -is:reply",0.10709636990891026
3820,"""television"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0.0950498437959225
3821,"""television"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.0035369366436840033
3822,"""television"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.2171564709355786
3823,"""television"" ""cancer"" -is:retweet -is:quote -is:reply",0.16471270911369174
3824,"""television"" ""tumor"" -is:retweet -is:quote -is:reply",0.03118336723089091
3825,"""television"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.015166694053207412
3826,"""television"" ""melanoma"" -is:retweet -is:quote -is:reply",0.01381162089704167
3827,"""television"" ""malignancy"" -is:retweet -is:quote -is:reply",0.09835312122858086
3828,"""television"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.09152496818868769
3829,"""television"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.14110548785619875
3830,"""television"" ""diabetes"" -is:retweet -is:quote -is:reply",0.09785663113969074
3831,"""television"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.2289977198834166
3832,"""television"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.192039972519552
3833,"""television"" ""heart failure"" -is:retweet -is:quote -is:reply",0.11759933175318087
3834,"""television"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.10182735665226365
3835,"""television"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.11648198275121195
3836,"""television"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.07309005562785119
3837,"""television"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.15904768978329722
3838,"""television"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.22076364584629737
3839,"""television"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.14045648120056828
3840,"""television"" ""stroke"" -is:retweet -is:quote -is:reply",0.05231125239427231
3841,"""television"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.17833911562280216
3842,"""television"" ""heart attack"" -is:retweet -is:quote -is:reply",0.12227104895987047
3843,"""television"" ""unstable angina"" -is:retweet -is:quote -is:reply",0.1757805869655695
3844,"""television"" ""high blood pressure"" -is:retweet -is:quote -is:reply",0.1618037631658144
3845,"""television"" ""children"" -is:retweet -is:quote -is:reply",0.29109895444490796
3846,"""television"" ""child"" -is:retweet -is:quote -is:reply",0.1665150319362599
3847,"""television"" ""kid"" -is:retweet -is:quote -is:reply",0
3848,"""television"" ""youngster"" -is:retweet -is:quote -is:reply",0.20768115733047457
3849,"""television"" ""minor"" -is:retweet -is:quote -is:reply",0.16608226843978988
3850,"""television"" ""baby"" -is:retweet -is:quote -is:reply",0
3851,"""television"" ""girl"" -is:retweet -is:quote -is:reply",0
3852,"""television"" ""boy"" -is:retweet -is:quote -is:reply",0
3853,"""television"" ""baby"" -is:retweet -is:quote -is:reply",0
3854,"""television"" ""teenager"" -is:retweet -is:quote -is:reply",0.21130976469464927
3855,"""television"" ""infant"" -is:retweet -is:quote -is:reply",0.09627576979189181
3856,"""television"" ""adolescent"" -is:retweet -is:quote -is:reply",0.26342444357345085
3857,"""television"" ""juvenile"" -is:retweet -is:quote -is:reply",0.12242541258877593
3858,"""television"" ""kiddie"" -is:retweet -is:quote -is:reply",0
3859,"""television"" ""youth"" -is:retweet -is:quote -is:reply",0.3013540275587711
3860,"""television"" ""fitness"" -is:retweet -is:quote -is:reply",0.22490587406854157
3861,"""television"" ""physical fitness"" -is:retweet -is:quote -is:reply",0.28244821765339884
3862,"""tv"" ""health"" -is:retweet -is:quote -is:reply",0
3863,"""tv"" ""wellness"" -is:retweet -is:quote -is:reply",0.013044424552360361
3864,"""tv"" ""noncommunicable disease"" -is:retweet -is:quote -is:reply",0
3865,"""tv"" ""NCD"" -is:retweet -is:quote -is:reply",0
3866,"""tv"" ""chronic disease"" -is:retweet -is:quote -is:reply",0
3867,"""tv"" ""disease"" -is:retweet -is:quote -is:reply",0
3868,"""tv"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0
3869,"""tv"" ""asthma"" -is:retweet -is:quote -is:reply",0
3870,"""tv"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0
3871,"""tv"" ""COPD"" -is:retweet -is:quote -is:reply",0
3872,"""tv"" ""lung cancer"" -is:retweet -is:quote -is:reply",0
3873,"""tv"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0
3874,"""tv"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.09612691636317724
3875,"""tv"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0
3876,"""tv"" ""cancer"" -is:retweet -is:quote -is:reply",0
3877,"""tv"" ""tumor"" -is:retweet -is:quote -is:reply",0
3878,"""tv"" ""carcinoma"" -is:retweet -is:quote -is:reply",0
3879,"""tv"" ""melanoma"" -is:retweet -is:quote -is:reply",0
3880,"""tv"" ""malignancy"" -is:retweet -is:quote -is:reply",0
3881,"""tv"" ""lymphoma"" -is:retweet -is:quote -is:reply",0
3882,"""tv"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0
3883,"""tv"" ""diabetes"" -is:retweet -is:quote -is:reply",0.0006118887364637613
3884,"""tv"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.022221952631575306
3885,"""tv"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0
3886,"""tv"" ""heart failure"" -is:retweet -is:quote -is:reply",0
3887,"""tv"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0
